light_rail,name,network,network:wikidata,operator,operator:wikidata,public_transport,railway,station,wikidata,wikipedia:en,wikipedia,bench,bin,bus,covered,highway,lit,tactile_paving,amenity,parking,operator:short,wheelchair,tourism,ref,route_ref,shelter,brand,brand:wikidata,brand:wikipedia,level,official_name,addr:housenumber,addr:street,check_date,cuisine,takeaway,created_by,addr:city,addr:postcode,addr:province,atm,denomination,religion,shop,branch,healthcare,alt_name,website,website:en,website:fr,drive_through,source,opening_hours,phone,platforms,leisure,name:ru,url,air_conditioning,bar,email,internet_access,payment:cash,payment:credit_cards,payment:debit_cards,reservation,smoking,stars,fee,railway:ref,train,description,is_in:city,addr:unit,brand:website,layer,name:en,name:zh-Hans,name:zh-Hant,outdoor_seating,contact:yelp,survey:date,old_name,internet_access:fee,post_office,delivery,delivery:partner,was:name,sport,check_date:opening_hours,addr:country,indoor_seating,diet:gluten_free,fax,website:menu,wifi,clothes,short_name,rice_noodle,building,note,name:ja-Hira,rooms,addr:housename,dispensing,designation,tram,access,surface,local_ref,source:name,seasonal,toilets:wheelchair,ref:signed,was:highway,departures_board,network:wikipedia,end_date,noexit,passenger_information_display,brand:en,brand:zh,name:zh,was:amenity,alt_name:en,alt_name:vi,name:vi,alberta_school_number,operator:type,source:addr,operator:wikipedia,construction,brand:fr,name:fr,wheelchair:description,check_date:currency:XBT,shop_1,aerialway,start_date,amenity_1,alt_name_1,capacity,healthcare:speciality,elevator,addr:state,check_date:wheelchair,sport_1,alt_name_2,wikimedia_commons,park_ride,supervised,microbrewery,direction,diet:vegetarian,drink:coffee,building:levels,height,diet:vegan,attraction,image,min_age,payment:discover_card,payment:invoice,payment:mastercard,payment:visa,contact:facebook,contact:instagram,contact:linkedin,contact:twitter,contact:youtube,service_times,opening_hours:covid19,diet:non-vegetarian,facebook,language:en,year,int_name,museum,temporary,after_school,nursery,preschool,organic,emergency,second_hand,not:brand:wikidata,toilets,payment:insurance,payment:cheque,payment:credit_card,contact:website,craft,was:contact:google_plus,diet:halal,payment:interac,payment:cryptocurrencies,diet:dairy_free,diet:egg_free,diet:healthy,natural,alt_name:ko,name:ko,diet:meat,diet:pescetarian,theme,payment:american_express,theatre:type,opening_hours:url,fixme:type,outdoor,abandoned,opening_date,highchair,internet_access:ssid,capacity:disabled,diet:celiac,contact:fax,contact:phone,fixme,fountain,contact:email,opening_hours:pharmacy,disused:railway,brewery,self_service,healthcare:counselling,garden:type,max_age,place,opening_hours:reception,swimming_pool,multi-storey,intermittent,salt,tidal,water,landuse,type,winter_service,bicycle,building:colour,building:material,name:uk,roof:levels,golf:course,golf:par,leaf_cycle,leaf_type,fence_type,golf,flood_prone,not:operator:wikidata,charge,complete,name_1,building:height,roof:colour,roof:shape,demolished:building,construction_date,historic,levels,owner,isced:level,min_height,official_name:en,official_name:fr,area,bmx:type,grades,operator:fr,twitter,barrier,ref:walmart,location,dog,length,playground,memorial,private,source:website,building:min_level,phone:tollfree,health_facility:type,museum_type,theatre:genre,fee:conditional,payment:sms,basilica,roof:material,basin,service,maxstay,closed,baby_feeding,fire_station:type,denomination:wikidata,zoo,cinema:3D,drive_in,alt_name:ur,name:ur,addr:province:en,name:es,name:pl,name:tl,loc_name,indoor,shop_2,CODE,name:de,name:grc,name:hi,name:ja,name:mn,name:pt,name:zh-Latn-pinyin,smoothness,foot,old_name_1,school,width,capacity_1,roof:height,beds,social_facility:for,wetland,building:part,lst,instagram,phone:mnemonic,hour_on,ref:isil,species:wikidata,species:wikipedia,species:en,playground:theme,mascot,ramp,man_made,fenced,name:etymology,name:etymology:wikipedia,boundary,check_date:bench,check_date:shelter,building:material:concrete,screen,fishing,construction:railway,parking:orientation,check_date:bin,payment:app,payment:apple_pay,payment:contactless,payment:google_pay,orientation,athletics,not:name,capacity:persons,operator:website,water_1,lanes,AREA,CADASTRAL,CENTROID_X,CENTROID_Y,OBJECTID,Shape_Area,Shape_Leng,TAX_ROLL_N,paved,admin_level,contact:city,contact:housenumber,contact:street,landuse_1,owner:wikidata,police,latitude,longitude
,Louis Vuitton,,,,,,,,,,,,,,,,,,,,,,,,,,Louis Vuitton,Q191485,en:Louis Vuitton,2,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.522732,-113.6243272
,The North Face,,,,,,,,,,,,,,,,,,,,,,,,,,The North Face,Q152784,en:The North Face,,,,,,,,,,,,,,,clothes,,,North Face,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,outdoor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5227776,-113.624845
,Urban Outfitters,,,,,,,,,,,,,,,,,,,,,,,,,,Urban Outfitters,Q3552193,en:Urban Outfitters,,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5222023,-113.6221277
,Mark's,,,,,,,,,,,,,,,,,,,,,,,,,,Mark's,Q6766373,en:Mark's,,,,,,,,,,,,,,,clothes,,,,https://www.marks.com/en/store-details/ab/west-edmonton-mall-29.html,https://www.marks.com/en/store-details/ab/west-edmonton-mall-29.html,https://www.lequipeur.com/fr/profil-du-magasin/ab/west-edmonton-mall-29.html,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5222223,-113.6195016
,Ardene,,,,,,,,,,,,,,,,,,,,,,,,,,Ardene,Q2860764,en:Ardene,,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5232071,-113.622394
,Victoria's Secret,,,,,,,,,,,,,,,,,,,,,,,,,,Victoria's Secret,Q332477,en:Victoria's Secret,,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,underwear;women,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5226975,-113.6235026
,Gap,,,,,,,,,,,,,,,,,,,,,,,,,,Gap,Q420822,en:Gap Inc.,,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5227808,-113.6249558
,Guess,,,,,,,,,,,,,,,,,,,,,,,,,,Guess,Q2470307,en:Guess (clothing),2,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5224929,-113.6248545
,True Religion,,,,,,,,,,,,,,,,,,,,,,,,,,True Religion,Q2456205,en:True Religion (clothing brand),0,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,denim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5227838,-113.624895
,Lola's Fashions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4354728,-113.6032097
,Uniqlo,,,,,,,,,,,,,,,,,,,,,,,,,,Uniqlo,Q26070,en:Uniqlo,1,,,,,,,,Edmonton,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-09-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5223099,-113.6217037
,Panaderia Latina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,bakery,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4512914,-113.4287217
,Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Londonderry Mall NorthWest,,,,,Edmonton,T5C 3C8,,,,,clothes,,,La Maison Simons,https://simons.ca/en/stores/alberta/londonderry-mall--a26897,,,,,Mo-Fr 10:00-21:00; Sa 09:30-17:30; Su 11:00-17:00,+1-780-633-9880,,,,,,,sac.web@simons.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facebook.com/simons.ca/,instagram.com/maisonsimons/,linkedin.com/company/la-maison-simons,https://twitter.com/SIMONS_eng,youtube.com/user/simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.6036592,-113.4449914
,Simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8882,170 Street NW,,,,,Edmonton,T5T 4M2,,,,,clothes,,,La Maison Simons,https://simons.ca/en/stores/alberta/west-edmonton-mall--a13091,,,,,Mo-Sa 10:00-21:00; Su 11:00-18:00,+1-780-487-3630,,,,,,,sac.web@simons.ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,facebook.com/simons.ca/,instagram.com/maisonsimons/,linkedin.com/company/la-maison-simons,https://twitter.com/SIMONS_eng,youtube.com/user/simons,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5235136,-113.6280154
,Zara,,,,,,,,,,,,,,,,,,,,,,,,,,Zara,Q147662,en:Zara (retailer),2,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5226166,-113.6217887
,The Skinny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Edmonton,,AB,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bench.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5224,-113.6234717
,Lammle's,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,Edmonton,,AB,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5218817,-113.6192578
,Volcom,,,,,,,,,,,,,,,,,,,,,,,,,,Volcom,Q2021416,en:Volcom,1,,,,,,,,Edmonton,,AB,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5222568,-113.623173
,Warehouse One,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,8870,170 Street NW,,,,,Edmonton,T5T 4M2,AB,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1073,,,,,,,,,Payless Shoesource;Below the Belt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5217471,-113.6192695
,Pink,,,,,,,,,,,,,,,,,,,,,,,,,,Pink,Q20716793,en:Pink (Victoria's Secret),,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,underwear;women,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5226991,-113.6235987
,Garage,,,,,,,,,,,,,,,,,,,,,,,,,,Garage,Q5521860,en:Garage (clothing retailer),,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,women,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5224736,-113.6244338
,Gap Kids,,,,,,,,,,,,,,,,,,,,,,,,,,Gap,Q420822,,,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5227801,-113.6251187
,Lacoste,,,,,,,,,,,,,,,,,,,,,,,,,,Lacoste,Q309031,en:Lacoste,0,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5225016,-113.6251342
,Urban Behavior,,,,,,,,,,,,,,,,,,,,,,,,,,Urban Behavior,Q7899859,Urban Behavior,0,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5234259,-113.6253877
,Carter's,,,,,,,,,,,,,,,,,,,,,,,,,,Carter's,Q5047083,en:Carter's,,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,babies;children,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5227828,-113.625273
,La Senza,,,,,,,,,,,,,,,,,,,,,,,,,,La Senza,Q3212802,en:La Senza,,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5223001,-113.6214906
,Bootlegger,,,,,,,,,,,,,,,,,,,,,,,,,,Bootlegger,Q65947984,,0,,,,,,,,,,,,,,clothes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,women,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5222799,-113.6209578
