rentfaster_id,city,province,address,latitude,longitude,lease_term,type,price,beds,baths,sq_feet,link,furnishing,availability_date,smoking,cats,dogs
536587,Airdrie,Alberta,1136 Hillcrest Lane Southwest,51.2507194,-114.0239848,Long Term,Basement,1600,1 Bed,1,725,/ab/airdrie/rentals/basement/1-bedroom/furnished/536587,Furnished,July 15,Non-Smoking,False,False
319503,Airdrie,Alberta,152 Windford Gardens Southwest,51.2537716,-114.0305299,Long Term,Townhouse,2200,3 Beds,1.5,1300,/ab/airdrie/rentals/townhouse/3-bedrooms/pet-friendly/319503,Unfurnished,July 15,Non-Smoking,True,True
530757,Airdrie,Alberta,323 Windbury Rd SW,51.2496146,-114.030942,Long Term,Townhouse,2500,3 Beds,2.5,1458,/ab/airdrie/rentals/townhouse/3-bedrooms/pet-friendly/530757,Unfurnished,July 18,Non-Smoking,True,True
527120,Airdrie,Alberta,831 Windbury Place SW,51.249266,-114.0303033,Long Term,Townhouse,2300,2 Beds,2.5,1265,/ab/airdrie/rentals/townhouse/2-bedrooms/non-smoking/527120,Unfurnished,August 01,Non-Smoking,False,False
314910,Airdrie,Alberta,,51.262799020674,-114.030842329053,Long Term,Basement,1800,2 Beds,1.5,1000,/ab/airdrie/rentals/basement/2-bedrooms/non-smoking/314910,Unfurnished,August 01,Non-Smoking,False,False
572403,Airdrie,Alberta,,51.3027908,-114.039872,Long Term,House,2600,3 Beds,2.5,1560+,/ab/airdrie/rentals/house/3-bedrooms/non-smoking/572403,Unfurnished,August 01,Non-Smoking,False,False
142954,Airdrie,Alberta,,51.2588911,-113.9886729,Negotiable,Room For Rent,850,1 Bed,1,,/ab/airdrie/rentals/shared/1-bedroom/furnished/142954,Furnished,August 01,Non-Smoking,False,False
378247,Airdrie,Alberta,604 8 Street Southwest,51.2873106,-114.024711,Long Term,Condo Unit,1950,2 Beds,2,,/ab/airdrie/rentals/condo/2-bedrooms/pet-friendly/378247,Unfurnished,August 01,Non-Smoking,True,False
571239,Airdrie,Alberta,Windbury Cres,51.250055267921,-114.034777569312,Long Term,Townhouse,2400,2 Beds,2.5,1500,/ab/airdrie/rentals/townhouse/2-bedrooms/pet-friendly/571239,Unfurnished,August 01,Non-Smoking,True,True
53721,Airdrie,Alberta,,51.2739826,-113.9929094,Long Term,Main Floor,1895,3 Beds,1.5,1150,/ab/airdrie/rentals/main-floor/3-bedrooms/pet-friendly/53721,Unfurnished,August 07,Non-Smoking,True,True
548160,Airdrie,Alberta,,51.2673976,-114.0127916,Long Term,Basement,1500,1 Bed,1,900,/ab/airdrie/rentals/basement/1-bedroom/non-smoking/548160,Unfurnished,August 15,Non-Smoking,False,False
329450,Airdrie,Alberta,12 Windford Link,51.2523335,-114.0253997,12 months,Townhouse,1995,2 Beds,1.5,1100,/ab/airdrie/rentals/townhouse/2-bedrooms/pet-friendly/329450,Unfurnished,September 01,Non-Smoking,True,True
571132,Airdrie,Alberta,,51.256201508537,-114.024852558752,Long Term,House,3500,3 Beds,2.5,2088,/ab/airdrie/rentals/house/3-bedrooms/furnished/571132,Furnished,Negotiable,Non-Smoking,False,False
571152,Airdrie,Alberta,19 Osborne Park Southwest,51.253532716265,-114.031680869312,Short Term,House,5500,3 Beds,2.5,2200,/ab/airdrie/rentals/house/3-bedrooms/short-term/571152,Furnished,Negotiable,Non-Smoking,False,False
569484,Airdrie,Alberta,100 Chinook Winds Pl SW,51.2702975,-114.0298864,Long Term,Condo Unit,2095,2 Beds,2,960,/ab/airdrie/rentals/condo/2-bedrooms/pet-friendly/569484,Unfurnished,Negotiable,Non-Smoking,True,True
36115,Airdrie,Alberta,105 Railway Ave SW,51.289525097678,-114.020054834918,Long Term,Apartment,1800,2 Beds,2,907,/ab/airdrie/rentals/apartment/1-bedroom/non-smoking/36115,Unfurnished,No Vacancy,Non-Smoking,False,False
36115,Airdrie,Alberta,105 Railway Ave SW,51.289525097678,-114.020054834918,Long Term,Loft,1850,1 Bed,2,1079,/ab/airdrie/rentals/apartment/1-bedroom/non-smoking/36115,Unfurnished,No Vacancy,Non-Smoking,False,False
36115,Airdrie,Alberta,105 Railway Ave SW,51.289525097678,-114.020054834918,Long Term,Apartment,1600,1 Bed,1,648,/ab/airdrie/rentals/apartment/1-bedroom/non-smoking/36115,Unfurnished,No Vacancy,Non-Smoking,False,False
526225,Aldersyde,Alberta,,50.71943,-113.90682,Long Term,Acreage,3050,3 Beds,2,1520,/ab/aldersyde/rentals/acreage/3-bedrooms/pet-friendly/526225,Unfurnished,Immediate,Non-Smoking,False,True
568889,Aldersyde,Alberta,64057 338 Avenue East,50.7462032,-113.900507,Negotiable,Storage,3000,,,,/ab/aldersyde/rentals/storage/non-smoking/568889,Unfurnished,Immediate,Non-Smoking,,
572430,Aldersyde,Alberta,117 Brooks Street,50.6771806,-113.8801201,Long Term,House,1950,3 Beds,1,1150,/ab/aldersyde/rentals/house/3-bedrooms/pet-friendly/572430,Unfurnished,July 01,Non-Smoking,True,True
570626,Balzac,Alberta,376 Lawthorn Way Southeast,51.2578452,-113.9797509,Long Term,Main Floor,2395,2 Beds,2.5,1536,/ab/balzac/rentals/main-floor/2-bedrooms/pet-friendly/570626,Unfurnished,Immediate,Non-Smoking,True,True
566678,Balzac,Alberta,,51.2569117,-113.980575,Long Term,Basement,1850,2 Beds,1,,/ab/balzac/rentals/basement/2-bedrooms/pet-friendly/566678,Unfurnished,Immediate,Non-Smoking,False,True
425814,Banff,Alberta,100 Jay Street,51.1895447,-115.5615767,Long Term,Office Space,1050,,,,/ab/banff/rentals/office-space/non-smoking/425814,Unfurnished,July 01,Non-Smoking,,
570741,Beaumont,Alberta,AB-625,53.3378433,-113.4306374,Long Term,House,2000,3 Beds,2.5,1477,/ab/beaumont/rentals/house/3-bedrooms/pet-friendly/570741,Unfurnished,Immediate,Non-Smoking,True,True
569937,Beaumont,Alberta,3506 66 Street,53.3494512,-113.4366176,Long Term,Basement,1500,1 Bed,1,700,/ab/beaumont/rentals/basement/1-bedroom/non-smoking/569937,Unfurnished,Immediate,Non-Smoking,False,False
255996,Beaumont,Alberta,3315 47 Street,53.3438309,-113.4124413,Long Term,House,2200,3 Beds,2.5,,/ab/beaumont/rentals/house/3-bedrooms/non-smoking/255996,Unfurnished,Immediate,Non-Smoking,False,False
565709,Beaumont,Alberta,7115 46A street,53.353495435856,-113.416777344531,Long Term,House,2195,3 Beds,2.5,1700,/ab/beaumont/rentals/house/3-bedrooms/non-smoking/565709,Unfurnished,Immediate,Non-Smoking,False,False
275224,Beaumont,Alberta,5301 Rue Eaglemont,53.3553327,-113.4352133,Short Term,Apartment,1850,1 Bed,1,596,/ab/beaumont/rentals/apartment/1-bedroom/pet-friendly/275224,Furnished,Immediate,Non-Smoking,True,True
282368,Beaumont,Alberta,6502 60th Ave,53.362737,-113.437809,Long Term,Apartment,1818,2 Beds,2,938,/ab/beaumont/rentals/apartment/1-bedroom/pet-friendly/282368,Unfurnished,July 01,Non-Smoking,True,True
282368,Beaumont,Alberta,6502 60th Ave,53.362737,-113.437809,Long Term,Apartment,1588,1 Bed,1,576,/ab/beaumont/rentals/apartment/1-bedroom/pet-friendly/282368,Unfurnished,August 01,Non-Smoking,True,True
571726,Beaumont,Alberta,,53.372185134875,-113.411554123279,Long Term,Main Floor,2250,3 Beds,2.5,1477,/ab/beaumont/rentals/main-floor/3-bedrooms/pet-friendly/571726,Unfurnished,July 01,Non-Smoking,True,True
567798,Beaumont,Alberta,6303 66 Street,53.3650399,-113.4369784,Long Term,Main Floor,1075,1 Bed,1,,/ab/beaumont/rentals/main-floor/1-bedroom/pet-friendly/567798,Unfurnished,July 01,Non-Smoking,True,True
283019,Beaumont,Alberta,6112 65 St,53.363901,-113.438616,Long Term,Townhouse,1998,3 Beds,1.5,1236,/ab/beaumont/rentals/townhouse/3-bedrooms/pet-friendly/283019,Unfurnished,August 01,Non-Smoking,True,True
527361,Beaumont,Alberta,5102 30 Avenue,53.341026,-113.417064,Long Term,Townhouse,1965,2 Beds,2.5,1300,/ab/beaumont/rentals/townhouse/2-bedrooms/pet-friendly/527361,Unfurnished,August 01,Non-Smoking,False,True
571219,Beaumont,Alberta,6636 46 Avenue,53.3494129,-113.4381854,Long Term,Townhouse,2100,3 Beds,2.5,approx. 1400,/ab/beaumont/rentals/townhouse/3-bedrooms/pet-friendly/571219,Unfurnished,August 15,Non-Smoking,True,True
571074,Beaumont,Alberta,,53.3575311,-113.4296658,Long Term,Main Floor,1950,3 Beds,2.5,1400,/ab/beaumont/rentals/main-floor/3-bedrooms/pet-friendly/571074,Unfurnished,September 01,Non-Smoking,False,True
493997,Beaumont,Alberta,3517 49 Avenue,53.3516784,-113.3931892,Long Term,House,1800,3 Beds,2.5,1400,/ab/beaumont/rentals/house/3-bedrooms/non-smoking/493997,Unfurnished,September 01,Non-Smoking,False,False
448758,Beiseker,Alberta,429 6th Street,51.3824065,-113.5330306,Long Term,Apartment,950,1 Bed,1,750,/ab/beiseker/rentals/apartment/1-bedroom/pet-friendly/448758,Unfurnished,Immediate,Non-Smoking,True,True
401518,Beiseker,Alberta,429 6th Street,51.3824065,-113.5330306,Long Term,Apartment,1150,2 Beds,1,850,/ab/beiseker/rentals/apartment/2-bedrooms/pet-friendly/401518,Unfurnished,Immediate,Non-Smoking,True,True
137187,Black Diamond,Alberta,"202 - 2 Street SE, black diamond",50.6867451,-114.2291888,Long Term,Apartment,1150,1 Bed,1,,/ab/black-diamond/rentals/apartment/1-bedroom/non-smoking/137187,Unfurnished,July 01,Non-Smoking,False,False
569021,Blackfalds,Alberta,,52.391158620937,-113.811946085181,Long Term,Townhouse,2425,4 Beds,3.5,1240,/ab/blackfalds/rentals/townhouse/4-bedrooms/non-smoking/569021,Unfurnished,June 15,Non-Smoking,False,False
570219,Blackfalds,Alberta,,52.375948,-113.7695063,Long Term,Basement,1400,1 Bed,1,780,/ab/blackfalds/rentals/basement/1-bedroom/furnished/570219,Furnished,July 01,Non-Smoking,False,False
566554,Blackfalds,Alberta,,52.3761465,-113.7663602,Long Term,House,2470,3 Beds,2,"1,272",/ab/blackfalds/rentals/house/3-bedrooms/pet-friendly/566554,Unfurnished,August 01,Non-Smoking,True,True
291646,Bonnyville,Alberta,4502 4508 4510 42nd Street,54.2638813,-110.7230958,Long Term,Apartment,875,2 Beds,1,0,/ab/bonnyville/rentals/apartment/1-bedroom/pet-friendly/291646,Unfurnished,Immediate,Non-Smoking,True,True
291646,Bonnyville,Alberta,4502 4508 4510 42nd Street,54.2638813,-110.7230958,Long Term,Apartment,875,2 Beds,1,0,/ab/bonnyville/rentals/apartment/1-bedroom/pet-friendly/291646,Unfurnished,Immediate,Non-Smoking,True,True
334304,Bonnyville,Alberta,3902 50 Avenue,54.267838,-110.718213,Long Term,Apartment,1035,1 Bed,1,0,/ab/bonnyville/rentals/apartment/1-bedroom/pet-friendly/334304,Unfurnished,Immediate,Non-Smoking,True,True
334304,Bonnyville,Alberta,3902 50 Avenue,54.267838,-110.718213,Long Term,Apartment,1005,2 Beds,1,0,/ab/bonnyville/rentals/apartment/1-bedroom/pet-friendly/334304,Unfurnished,Immediate,Non-Smoking,True,True
334304,Bonnyville,Alberta,3902 50 Avenue,54.267838,-110.718213,Long Term,Apartment,1130,2 Beds,1,772,/ab/bonnyville/rentals/apartment/1-bedroom/pet-friendly/334304,Unfurnished,Immediate,Non-Smoking,True,True
334304,Bonnyville,Alberta,3902 50 Avenue,54.267838,-110.718213,Long Term,Apartment,855,Studio,1,0,/ab/bonnyville/rentals/apartment/1-bedroom/pet-friendly/334304,Unfurnished,Immediate,Non-Smoking,True,True
371998,Bonnyville,Alberta,4507 & 4511 43 St,54.2636987,-110.7242674,Long Term,Apartment,1205,2 Beds,1,739,/ab/bonnyville/rentals/apartment/2-bedrooms/pet-friendly/371998,Unfurnished,Immediate,Non-Smoking,True,True
371998,Bonnyville,Alberta,4507 & 4511 43 St,54.2636987,-110.7242674,Long Term,Apartment,1155,2 Beds,1,739,/ab/bonnyville/rentals/apartment/2-bedrooms/pet-friendly/371998,Unfurnished,Immediate,Non-Smoking,True,True
371998,Bonnyville,Alberta,4507 & 4511 43 St,54.2636987,-110.7242674,Long Term,Apartment,1030,2 Beds,1,0,/ab/bonnyville/rentals/apartment/2-bedrooms/pet-friendly/371998,Unfurnished,Immediate,Non-Smoking,True,True
358088,Bonnyville,Alberta,4518 42 Street,54.264637,-110.723401,Long Term,Apartment,1255,2 Beds,1,0,/ab/bonnyville/rentals/apartment/2-bedrooms/pet-friendly/358088,Unfurnished,Immediate,Non-Smoking,True,True
334302,Bonnyville,Alberta,4701 41 Street,54.265641,-110.719243,Long Term,Apartment,1130,2 Beds,1,0,/ab/bonnyville/rentals/apartment/2-bedrooms/pet-friendly/334302,Unfurnished,Immediate,Non-Smoking,True,True
334302,Bonnyville,Alberta,4701 41 Street,54.265641,-110.719243,Long Term,Apartment,855,Studio,1,0,/ab/bonnyville/rentals/apartment/2-bedrooms/pet-friendly/334302,Unfurnished,Immediate,Non-Smoking,True,True
334302,Bonnyville,Alberta,4701 41 Street,54.265641,-110.719243,Long Term,Apartment,1005,2 Beds,1,0,/ab/bonnyville/rentals/apartment/2-bedrooms/pet-friendly/334302,Unfurnished,Immediate,Non-Smoking,True,True
334306,Bonnyville,Alberta,4402 50 Avenue,54.267671,-110.72651,Long Term,Apartment,1130,2 Beds,1,739,/ab/bonnyville/rentals/apartment/2-bedrooms/pet-friendly/334306,Unfurnished,Immediate,Non-Smoking,True,True
371999,Bonnyville,Alberta,4310 50 Avenue,54.267694,-110.7248041,Long Term,Apartment,1155,2 Beds,1,733,/ab/bonnyville/rentals/apartment/2-bedrooms/pet-friendly/371999,Unfurnished,Immediate,Non-Smoking,True,True
352236,Bonnyville,Alberta,4802 53 Street,54.265991,-110.749155,Long Term,Apartment,930,Studio,1,0,/ab/bonnyville/rentals/apartment/studio/pet-friendly/352236,Unfurnished,Immediate,Non-Smoking,True,True
334307,Bonnyville,Alberta,4116 43 Avenue,54.259881,-110.722482,Long Term,Apartment,1612,1 Bed,1,0,/ab/bonnyville/rentals/apartment/1-bedroom/pet-friendly/334307,Unfurnished,Immediate,Non-Smoking,True,True
334307,Bonnyville,Alberta,4116 43 Avenue,54.259881,-110.722482,Long Term,Apartment,1650,2 Beds,1,0,/ab/bonnyville/rentals/apartment/1-bedroom/pet-friendly/334307,Unfurnished,Immediate,Non-Smoking,True,True
334307,Bonnyville,Alberta,4116 43 Avenue,54.259881,-110.722482,Long Term,Apartment,1155,2 Beds,1,0,/ab/bonnyville/rentals/apartment/1-bedroom/pet-friendly/334307,Unfurnished,Immediate,Non-Smoking,True,True
334305,Bonnyville,Alberta,4102 43 Avenue,54.2599,-110.720814,Long Term,Apartment,1120,2 Beds,1,830,/ab/bonnyville/rentals/apartment/2-bedrooms/pet-friendly/334305,Unfurnished,Immediate,Non-Smoking,True,True
291644,Bonnyville,Alberta,5301A/5301B 37th Street,54.269904485148,-110.71296755505,Long Term,Apartment,1395,2 Beds,2,948,/ab/bonnyville/rentals/apartment/1-bedroom/non-smoking/291644,Unfurnished,June 30,Non-Smoking,False,False
291644,Bonnyville,Alberta,5301A/5301B 37th Street,54.269904485148,-110.71296755505,Long Term,Apartment,1595,3 Beds,2,1267,/ab/bonnyville/rentals/apartment/1-bedroom/non-smoking/291644,Unfurnished,June 30,Non-Smoking,False,False
561029,Bowden,Alberta,,51.9325356,-114.0285982,Long Term,Basement,1000,1 Bed,1,,/ab/bowden/rentals/basement/1-bedroom/non-smoking/561029,Unfurnished,Immediate,Non-Smoking,False,False
334109,Brooks,Alberta,608 2nd St W,50.5721888,-111.8970559,Long Term,Apartment,1780,2 Beds,1,779,/ab/brooks/rentals/apartment/2-bedrooms/pet-friendly/334109,Unfurnished,Immediate,Non-Smoking,True,True
334301,Brooks,Alberta,1 Queen's Way East,50.583181,-111.893984,Long Term,Townhouse,2090,2 Beds,1,902,/ab/brooks/rentals/townhouse/2-bedrooms/pet-friendly/334301,Unfurnished,Immediate,Non-Smoking,True,True
334248,Brooks,Alberta,604 8 St W,50.5721986,-111.9106583,Long Term,Apartment,1775,2 Beds,1,771,/ab/brooks/rentals/apartment/2-bedrooms/pet-friendly/334248,Unfurnished,Immediate,Non-Smoking,True,True
334113,Brooks,Alberta,236 4th St,50.5681068,-111.9019,Long Term,Apartment,1550,1 Bed,1,520,/ab/brooks/rentals/apartment/1-bedroom/pet-friendly/334113,Unfurnished,Immediate,Non-Smoking,True,True
334113,Brooks,Alberta,236 4th St,50.5681068,-111.9019,Long Term,Apartment,1425,1 Bed,1,520,/ab/brooks/rentals/apartment/1-bedroom/pet-friendly/334113,Unfurnished,Immediate,Non-Smoking,True,True
334174,Brooks,Alberta,524 1A Avenue East,50.5631754,-111.8894753,Long Term,Apartment,1385,1 Bed,1,560,/ab/brooks/rentals/apartment/1-bedroom/pet-friendly/334174,Unfurnished,Immediate,Non-Smoking,True,True
334174,Brooks,Alberta,524 1A Avenue East,50.5631754,-111.8894753,Long Term,Apartment,1625,2 Beds,1,770,/ab/brooks/rentals/apartment/1-bedroom/pet-friendly/334174,Unfurnished,Immediate,Non-Smoking,True,True
334174,Brooks,Alberta,524 1A Avenue East,50.5631754,-111.8894753,Long Term,Apartment,1511,1 Bed,1,560,/ab/brooks/rentals/apartment/1-bedroom/pet-friendly/334174,Unfurnished,Immediate,Non-Smoking,True,True
334175,Brooks,Alberta,404 5 Avenue West,50.57104,-111.899639,Long Term,Apartment,1715,2 Beds,1,800,/ab/brooks/rentals/apartment/1-bedroom/pet-friendly/334175,Unfurnished,Immediate,Non-Smoking,True,True
334175,Brooks,Alberta,404 5 Avenue West,50.57104,-111.899639,Long Term,Apartment,1590,2 Beds,1,800,/ab/brooks/rentals/apartment/1-bedroom/pet-friendly/334175,Unfurnished,Immediate,Non-Smoking,True,True
334175,Brooks,Alberta,404 5 Avenue West,50.57104,-111.899639,Long Term,Apartment,1765,2 Beds,1,800,/ab/brooks/rentals/apartment/1-bedroom/pet-friendly/334175,Unfurnished,Immediate,Non-Smoking,True,True
334175,Brooks,Alberta,404 5 Avenue West,50.57104,-111.899639,Long Term,Apartment,1425,1 Bed,1,580,/ab/brooks/rentals/apartment/1-bedroom/pet-friendly/334175,Unfurnished,Immediate,Non-Smoking,True,True
334126,Brooks,Alberta,11 Greenbrook Drive E,50.5678457,-111.8771813,Long Term,Apartment,1490,1 Bed,1,510,/ab/brooks/rentals/apartment/1-bedroom/pet-friendly/334126,Unfurnished,Immediate,Non-Smoking,True,True
334126,Brooks,Alberta,11 Greenbrook Drive E,50.5678457,-111.8771813,Long Term,Apartment,1365,1 Bed,1,510,/ab/brooks/rentals/apartment/1-bedroom/pet-friendly/334126,Unfurnished,Immediate,Non-Smoking,True,True
334126,Brooks,Alberta,11 Greenbrook Drive E,50.5678457,-111.8771813,Long Term,Apartment,1620,2 Beds,1,800,/ab/brooks/rentals/apartment/1-bedroom/pet-friendly/334126,Unfurnished,Immediate,Non-Smoking,True,True
334240,Brooks,Alberta,1011 Cassils Road West,50.5721322,-111.9133726,Long Term,Apartment,1650,2 Beds,1,791,/ab/brooks/rentals/apartment/1-bedroom/pet-friendly/334240,Unfurnished,Immediate,Non-Smoking,True,True
334240,Brooks,Alberta,1011 Cassils Road West,50.5721322,-111.9133726,Long Term,Apartment,1635,1 Bed,1,625,/ab/brooks/rentals/apartment/1-bedroom/pet-friendly/334240,Unfurnished,Immediate,Non-Smoking,True,True
334127,Brooks,Alberta,1023 3rd Ave E,50.5652126,-111.8778149,Long Term,Apartment,1375,1 Bed,1,550,/ab/brooks/rentals/apartment/1-bedroom/pet-friendly/334127,Unfurnished,Immediate,Non-Smoking,True,True
334127,Brooks,Alberta,1023 3rd Ave E,50.5652126,-111.8778149,Long Term,Apartment,1500,1 Bed,1,550,/ab/brooks/rentals/apartment/1-bedroom/pet-friendly/334127,Unfurnished,Immediate,Non-Smoking,True,True
566245,Brooks,Alberta,,50.5698469,-111.8902776,Negotiable,Main Floor,1600,2 Beds,1,,/ab/brooks/rentals/main-floor/2-bedrooms/non-smoking/566245,Unfurnished,Immediate,Non-Smoking,False,False
547537,Brooks,Alberta,204 Cassils Road East Brooks,50.57198,-111.8908,Long Term,Apartment,1975,2 Beds,1,932,/ab/brooks/rentals/apartment/2-bedrooms/non-smoking/547537,Unfurnished,June 30,Smoke Free Building,False,False
544816,Bruderheim,Alberta,4711 56 Avenue,53.8068125,-112.9229251,Negotiable,Condo Unit,1450,2 Beds,2,800,/ab/bruderheim/rentals/condo/2-bedrooms/pet-friendly/544816,Negotiable,Immediate,Non-Smoking,True,True
570736,Bruderheim,Alberta,5211 45 Street,53.8044785,-112.9168423,Negotiable,House,2200,3 Beds,2.5,,/ab/bruderheim/rentals/house/3-bedrooms/non-smoking/570736,Unfurnished,July 01,Non-Smoking,False,False
571702,Calgary,Alberta,1055 11 Street SW,51.04338,-114.08903,Long Term,Apartment,1725,1 Bed,1,483,/ab/calgary/rentals/apartment/1-bedroom/connaught/pet-friendly/571702,Unfurnished,Immediate,Non-Smoking,True,True
571702,Calgary,Alberta,1055 11 Street SW,51.04338,-114.08903,Long Term,Apartment,1875,1 Bed,1,527,/ab/calgary/rentals/apartment/1-bedroom/connaught/pet-friendly/571702,Unfurnished,Immediate,Non-Smoking,True,True
571702,Calgary,Alberta,1055 11 Street SW,51.04338,-114.08903,Long Term,Apartment,2400,2 Beds,2,854,/ab/calgary/rentals/apartment/1-bedroom/connaught/pet-friendly/571702,Unfurnished,Immediate,Non-Smoking,True,True
560938,Calgary,Alberta,829 Royal Ave SW,51.0349477,-114.0811233,Long Term,Apartment,2800,2 Beds,2,815,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/560938,Unfurnished,Immediate,Non-Smoking,True,True
560938,Calgary,Alberta,829 Royal Ave SW,51.0349477,-114.0811233,Long Term,Apartment,2925,2 Beds,2,873,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/560938,Unfurnished,Immediate,Non-Smoking,True,True
560938,Calgary,Alberta,829 Royal Ave SW,51.0349477,-114.0811233,Long Term,Apartment,3250,2 Beds,2,969,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/560938,Unfurnished,Immediate,Non-Smoking,True,True
560938,Calgary,Alberta,829 Royal Ave SW,51.0349477,-114.0811233,Long Term,Apartment,2925,2 Beds,2,873,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/560938,Unfurnished,Immediate,Non-Smoking,True,True
560938,Calgary,Alberta,829 Royal Ave SW,51.0349477,-114.0811233,Long Term,Apartment,2050,1 Bed,1,591,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/560938,Unfurnished,Immediate,Non-Smoking,True,True
560938,Calgary,Alberta,829 Royal Ave SW,51.0349477,-114.0811233,Long Term,Apartment,2850,2 Beds,2,887,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/560938,Unfurnished,Immediate,Non-Smoking,True,True
560938,Calgary,Alberta,829 Royal Ave SW,51.0349477,-114.0811233,Long Term,Apartment,2850,2 Beds,2,873,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/560938,Unfurnished,Immediate,Non-Smoking,True,True
560938,Calgary,Alberta,829 Royal Ave SW,51.0349477,-114.0811233,Long Term,Apartment,2850,2 Beds,2,873,/ab/calgary/rentals/apartment/1-bedroom/lower-mount-royal/pet-friendly/560938,Unfurnished,Immediate,Non-Smoking,True,True
